Modele_DPE,Version_DPE,Methode_application_DPE,Etiquette_DPE,Etiquette_GES,Type_batiment,Hauteur_sous_plafond,Conso_5_usages_finale,Conso_5_usages_m2_finale,Conso_chauffage_finale,Conso_chauffage_depensier_finale,Conso_eclairage_finale,Conso_ECS_finale,Conso_ECS_depensier_finale,Conso_refroidissement_finale,Conso_refroidissement_depensier_finale,Conso_auxiliaires_finale,Conso_5_usages_primaire,Conso_5_usages_par_m2_primaire,Conso_chauffage_primaire,Conso_chauffage_depensier_primaire,Conso_eclairage_primaire,Conso_ECS_primaire,Conso_ECS_depensier_primaire,Conso_refroidissement_primaire,Conso_refroidissement_depensier_primaire,Conso_auxiliaires_primaire,Emission_GES_5_usages,Emission_GES_5_usages_par_m2,Emission_GES_chauffage,Emission_GES_chauffage_depensier,Emission_GES_eclairage,Emission_GES_ECS,Emission_GES_ECS_depensier,Emission_GES_refroidissement,Emission_GES_refroidissement_depensier,Emission_GES_auxiliaires,Cout_chauffage_energie_num1,Cout_ECS_energie_num1,Emission_GES_5_usages_energie_num1,Type_energie_num1,Cout_total_5_usages,Cout_chauffage,Cout_chauffage_depensier,Cout_eclairage,Cout_ECS_depensier,Cout_ECS,Cout_refroidissement,Cout_refroidissement_depensier,Cout_auxiliaires,Qualite_isolation_enveloppe,Qualite_isolation_menuiseries,Qualite_isolation_murs,Ubat_W_m2_K,Appartement_non_visite_0_1,Nombre_appartement,Nombre_niveau_immeuble,Nombre_niveau_logement,Surface_habitable_immeuble,Surface_habitable_logement,Score_BAN,Cout_chauffage_energie_num2,Cout_ECS_energie_num2,Type_energie_num2,Emission_GES_5_usages_energie_num2,Qualite_isolation_plancher_bas
RE2020,1,dpe_maison_individuelle,A,A,maison,2.5,2588.0,18.0,1459.9,1693.5,282.0,630.4,888.9,0.0,0.0,215.7,5952.5,42.0,3357.8,3357.8,648.7,1450.0,1450.0,0.0,0.0,496.0,189.6,1.0,115.3,115.3,19.5,41.0,41.0,0.0,0.0,13.8,397.4,171.6,189.6,Electricite,704.4,397.4,397.4,76.8,171.6,171.6,0.0,0.0,58.7,tres_bonne,tres_bonne,tres_bonne,0.26,FAUX,34.53095264748685,1.0,1.0,1750.8,140.0,0.44,0.44,74.2,Electricite,219.6,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,C,C,maison,2.5,8054.2,63.1,5709.0,6622.4,277.7,1944.0,2741.0,0.0,0.0,46.3,8755.1,68.5,5868.9,6807.9,638.8,2768.5,1963.5,0.0,0.0,106.5,1743.7,13.7,1277.7,1482.2,19.2,618.8,438.9,0.0,0.0,3.0,683.0,236.0,0.0,Gaz_naturel,1115.0,728.0,844.5,101.0,339.8,241.0,0.0,0.0,17.0,tres_bonne,tres_bonne,tres_bonne,0.35,FAUX,1.0,1.0,1.0,127.7,127.7,0.6,0.6,5.0,Electricite,27.1,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,A,A,appartement,2.5,899.4,20.6,278.9,323.6,87.1,370.1,521.8,136.1,159.2,0.0,2068.6,47.4,641.5,744.2,200.3,1200.2,851.2,312.9,366.1,0.0,62.5,1.4,22.0,25.6,6.0,33.9,24.1,8.7,10.2,0.0,54.0,71.7,6.0,Electricite,174.3,54.0,62.7,16.9,101.1,71.7,26.4,30.9,0.0,bonne,tres_bonne,tres_bonne,0.56,FAUX,10.0,1.0,1.0,724.2,43.3,0.8,0.8,74.2,Electricite,219.6,bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,B,B,maison,2.5,7324.9,42.4,5959.0,6912.4,331.0,890.0,1254.9,0.0,0.0,20.7,9692.0,56.1,6550.5,7598.6,761.4,2886.3,2047.0,0.0,0.0,47.6,1375.3,8.0,1285.4,1491.0,22.8,81.6,57.9,0.0,0.0,1.3,761.0,0.0,0.0,Gaz_naturel,1302.0,896.0,1039.4,98.0,373.7,265.0,0.0,0.0,6.0,tres_bonne,tres_bonne,tres_bonne,0.42,FAUX,1.0,1.0,1.0,172.9,172.9,0.81,0.81,265.0,Electricite,32.1,tres_bonne
RE2020,1_1,dpe_appartement_genere_donnees_DPE_immeuble,B,B,appartement,2.5,2376.2,48.0,932.4,1081.6,98.5,1316.4,1856.1,0.0,0.0,29.0,2568.8,52.0,940.0,940.0,226.4,1335.8,1335.8,0.0,0.0,66.6,515.8,10.0,210.8,210.8,6.8,296.4,296.4,0.0,0.0,1.9,104.7,149.1,515.8,Gaz_naturel,290.8,104.7,104.7,28.6,149.1,149.1,0.0,0.0,8.4,bonne,tres_bonne,tres_bonne,0.47,FAUX,17.0,1.0,1.0,1229.3,48.9,0.96,0.96,149.1,Gaz_naturel,515.8,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,4798.1,72.2,2476.2,2872.3,39.8,2099.2,2959.8,0.0,0.0,13.1,5254.8,79.1,2643.3,3066.2,91.5,2959.8,2099.2,0.0,0.0,30.2,1034.5,15.6,543.1,630.0,2.7,671.9,476.5,0.0,0.0,0.8,153.4,137.1,0.0,Gaz_naturel,390.7,190.7,221.2,137.1,193.4,137.1,0.0,0.0,51.4,bonne,tres_bonne,bonne,0.64,FAUX,30.0,1.0,1.0,1675.3,66.5,0.55,0.55,0.0,Electricite,3.6,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3553.9,69.5,1037.7,1203.7,37.1,2339.1,3298.2,0.0,0.0,5.1,3784.1,74.0,1037.7,1203.7,85.4,3298.2,2339.1,0.0,0.0,11.7,778.4,15.2,235.6,273.2,2.6,748.7,531.0,0.0,0.0,0.3,70.6,159.2,0.0,Gaz_naturel,284.8,70.6,81.9,102.0,224.5,159.2,0.0,0.0,21.5,bonne,tres_bonne,bonne,0.64,FAUX,46.0,1.0,1.0,2756.5,51.1,0.69,0.69,0.0,Electricite,2.9,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,A,A,appartement,2.5,280.8,4.1,0.0,0.0,57.3,0.0,0.0,0.0,0.0,8.2,645.7,9.5,0.0,0.0,131.7,0.0,0.0,0.0,0.0,18.8,18.8,0.3,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,Electricite,102.2,0.0,0.0,157.2,0.0,0.0,0.0,0.0,22.5,moyenne,tres_bonne,bonne,0.76,FAUX,46.0,1.0,1.0,2889.4,68.0,0.33,0.33,74.2,Electricite,219.6,bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,4402.7,51.2,2604.1,3020.8,41.5,1563.5,2204.5,0.0,0.0,8.9,4708.2,54.8,2604.1,3020.8,95.5,2204.5,1563.5,0.0,0.0,20.5,961.8,11.2,591.1,685.7,2.9,500.4,354.9,0.0,0.0,0.6,289.6,173.9,0.0,Gaz_naturel,531.7,289.6,335.9,143.1,245.2,173.9,0.0,0.0,30.7,tres_bonne,tres_bonne,tres_bonne,0.44,FAUX,2.0,1.0,1.0,162.9,86.0,0.67,0.67,0.0,Electricite,3.4,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2244.2,19.9,1188.0,1378.1,211.2,713.0,1005.3,0.0,0.0,0.0,5161.7,45.8,2732.4,3169.6,485.8,2312.3,1639.9,0.0,0.0,0.0,163.2,1.4,93.9,108.9,14.6,65.3,46.3,0.0,0.0,0.0,335.0,201.0,23.0,Electricite,633.0,335.0,388.6,60.0,283.4,201.0,0.0,0.0,0.0,tres_bonne,tres_bonne,tres_bonne,0.24,FAUX,1.0,1.0,1.0,112.7,112.7,0.76,0.76,74.2,Electricite,219.6,tres_bonne
RT2012,1_1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2981.3,22.4,1832.0,2125.1,249.8,783.0,1104.0,0.0,0.0,0.0,6857.0,51.5,4213.6,4887.8,574.4,2539.3,1800.9,0.0,0.0,0.0,220.3,1.7,144.7,167.9,17.2,71.8,50.9,0.0,0.0,0.0,353.0,151.0,24.7,Electricite,574.0,353.0,409.5,48.0,212.9,151.0,0.0,0.0,0.0,tres_bonne,tres_bonne,tres_bonne,0.3,FAUX,1.0,1.0,1.0,133.1,133.1,0.73,0.73,74.2,Electricite,219.6,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,4338.6,67.1,2609.7,3027.2,131.7,1564.2,2205.6,0.0,0.0,0.0,4552.6,70.4,2609.7,3027.2,303.0,2205.6,1564.2,0.0,0.0,0.0,958.7,14.8,592.4,687.2,9.1,500.7,355.1,0.0,0.0,0.0,176.9,106.0,0.0,Gaz_naturel,315.5,176.9,205.1,26.1,149.5,106.0,0.0,0.0,0.0,moyenne,tres_bonne,bonne,0.67,FAUX,45.0,1.0,1.0,2960.3,65.3,0.63,0.63,0.0,Electricite,9.1,bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,A,appartement,2.5,2091.0,89.1,991.9,1150.6,13.0,1028.5,1450.2,0.0,0.0,1.9,3472.1,147.9,2281.4,2646.4,29.9,1450.2,1028.5,0.0,0.0,4.3,130.4,5.6,78.4,90.9,0.9,66.7,47.3,0.0,0.0,0.1,0.0,80.9,0.0,Reseau_Chauffage_urbain,389.1,287.7,333.8,44.9,114.1,80.9,0.0,0.0,6.4,bonne,tres_bonne,bonne,0.62,FAUX,76.0,1.0,1.0,1836.2,23.5,0.8,0.8,0.0,Electricite,1.0,tres_bonne
RT2012,2,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,4132.0,67.0,2295.6,2662.9,136.8,1669.2,2353.6,0.0,0.0,30.4,5056.1,82.0,2572.3,2572.3,314.7,2099.2,2099.2,0.0,0.0,69.9,826.3,13.0,489.6,489.6,9.4,325.3,325.3,0.0,0.0,1.9,293.4,244.8,826.3,Gaz_naturel,586.7,293.4,293.4,39.7,244.8,244.8,0.0,0.0,8.8,bonne,tres_bonne,bonne,0.58,VRAI,34.0,1.0,1.0,2191.6,61.6,0.44,0.44,244.8,Gaz_naturel,826.3,bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,A,A,appartement,2.5,1302.4,20.4,519.9,603.1,32.0,613.9,865.6,0.0,0.0,0.0,2995.6,46.9,1195.7,1387.0,73.5,1990.8,1411.9,0.0,0.0,0.0,92.4,1.4,41.1,47.6,2.2,56.3,39.9,0.0,0.0,0.0,131.4,155.1,2.2,Electricite,329.1,131.4,152.4,126.5,218.7,155.1,0.0,0.0,0.0,moyenne,tres_bonne,bonne,0.81,FAUX,24.0,1.0,1.0,1242.8,63.9,0.8,0.8,74.2,Electricite,219.6,tres_bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,3960.8,57.0,2284.8,2650.3,143.4,1465.7,2066.6,0.0,0.0,66.9,4430.3,64.0,2458.7,2458.7,329.8,1487.8,1487.8,0.0,0.0,153.9,843.0,12.0,498.8,498.8,9.9,329.9,329.9,0.0,0.0,4.3,358.9,215.1,843.0,Electricite,650.6,358.9,358.9,52.2,215.1,215.1,0.0,0.0,24.4,bonne,tres_bonne,tres_bonne,0.51,VRAI,14.0,1.0,1.0,809.0,69.0,0.44,0.44,215.1,Electricite,843.0,tres_bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,B,B,appartement,2.5,1914.2,48.0,356.1,413.0,79.2,1449.2,2043.3,0.0,0.0,29.7,2525.2,64.0,818.9,818.9,182.2,1455.7,1455.7,0.0,0.0,68.3,363.6,9.0,28.1,28.1,5.5,328.1,328.1,0.0,0.0,1.9,103.3,162.1,363.6,Gaz_naturel,296.9,103.3,103.3,23.0,162.1,162.1,0.0,0.0,8.6,moyenne,tres_bonne,tres_bonne,0.75,FAUX,128.0,1.0,1.0,5028.7,39.3,0.76,0.76,162.1,Electricite,363.6,tres_bonne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,B,A,appartement,2.5,2327.4,37.7,1427.6,1656.0,204.8,567.6,800.3,0.0,0.0,127.5,5353.1,86.6,3283.4,3808.8,471.0,1305.4,1840.6,0.0,0.0,293.3,149.0,2.4,91.4,106.0,13.1,36.3,51.2,0.0,0.0,8.2,2494.1,1065.4,1311.7,Electricite,476.4,292.2,338.9,41.9,163.8,116.2,0.0,0.0,26.1,tres_bonne,tres_bonne,tres_bonne,0.26,VRAI,34.53095264748685,1.0,1.0,1750.8,61.8,0.72,0.72,74.2,Electricite,219.6,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3387.0,79.2,1963.7,2277.9,24.9,1310.5,1847.9,0.0,0.0,1.6,3609.1,84.4,2022.1,2345.6,57.3,1872.3,1327.8,0.0,0.0,3.6,742.1,17.4,439.1,509.4,1.7,416.4,295.3,0.0,0.0,0.1,213.4,144.3,0.0,Gaz_naturel,407.2,226.4,262.6,85.9,208.9,148.1,0.0,0.0,5.4,moyenne,tres_bonne,bonne,0.82,FAUX,52.0,1.0,1.0,3119.4,42.8,0.49,0.49,3.9,Electricite,1.8,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,2518.6,53.6,922.0,1069.5,35.2,1469.7,2072.3,0.0,0.0,0.0,2683.5,57.1,922.0,1069.5,80.9,2072.3,1469.7,0.0,0.0,0.0,551.5,11.7,209.3,242.8,2.4,470.4,333.6,0.0,0.0,0.0,133.0,211.9,0.0,Gaz_naturel,391.1,133.0,154.2,96.6,298.8,211.9,0.0,0.0,0.0,tres_bonne,tres_bonne,tres_bonne,0.45,FAUX,13.0,1.0,1.0,826.6,47.0,0.54,0.54,0.0,Electricite,2.4,tres_bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,A,A,appartement,2.5,3138.6,37.0,2151.0,2495.2,98.2,845.1,1191.6,0.0,0.0,44.2,3323.7,40.0,2151.0,2151.0,225.9,845.1,845.1,0.0,0.0,101.7,9.6,0.1,0.0,0.0,6.8,0.0,0.0,0.0,0.0,2.8,169.3,66.5,9.6,Electricite,287.7,169.3,169.3,35.8,66.5,66.5,0.0,0.0,16.1,moyenne,tres_bonne,tres_bonne,0.65,VRAI,24.0,1.0,1.0,1492.0,82.7,0.51,0.51,66.5,Reseau_Chauffage_urbain,9.6,moyenne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,1501.7,42.9,326.7,379.0,21.4,1079.4,1521.9,0.0,0.0,0.0,1669.5,47.7,370.1,429.3,49.3,1521.9,1079.4,0.0,0.0,0.0,320.7,9.2,69.2,80.3,1.5,345.5,245.0,0.0,0.0,0.0,32.6,120.0,0.0,Gaz_naturel,190.1,42.3,49.1,73.9,169.3,120.0,0.0,0.0,0.0,moyenne,tres_bonne,tres_bonne,0.66,FAUX,22.0,1.0,1.0,1187.1,35.0,0.95,0.95,0.0,Electricite,1.5,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,5727.3,78.4,3552.0,4120.3,160.1,1873.9,2642.1,0.0,0.0,94.2,6628.7,90.8,4061.5,4711.4,368.3,2642.1,1873.9,0.0,0.0,216.7,1193.8,16.4,748.3,868.0,11.0,599.8,425.4,0.0,0.0,6.0,455.7,270.2,0.0,Gaz_naturel,1304.6,598.4,694.2,231.6,381.0,270.2,0.0,0.0,136.2,bonne,tres_bonne,tres_bonne,0.49,FAUX,13.0,1.0,1.0,796.7,73.0,0.3,0.3,0.0,Electricite,17.1,tres_bonne
RT2012,1_1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,B,A,maison,2.5,4799.5,58.9,4043.0,4689.9,162.9,517.0,729.0,0.0,0.0,0.0,6206.8,76.1,4466.8,5181.5,374.6,1676.6,1189.1,0.0,0.0,0.0,187.0,2.3,137.3,159.2,11.2,47.4,33.6,0.0,0.0,0.0,223.0,0.0,0.0,Bois_Granules_pellets_briquettes,524.0,314.0,364.2,45.0,203.0,144.0,0.0,0.0,0.0,tres_bonne,tres_bonne,tres_bonne,0.28,FAUX,1.0,1.0,1.0,81.5,81.5,0.58,0.58,144.0,Electricite,16.1,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,5278.4,45.0,4464.2,5178.4,218.4,593.7,837.1,0.0,0.0,2.1,7312.5,62.3,5439.8,6310.2,502.4,1365.5,1925.3,0.0,0.0,4.8,179.7,1.5,111.3,129.1,18.3,49.9,70.3,0.0,0.0,0.1,118.9,0.0,48.3,Bois_Buches,594.8,347.2,402.7,66.4,254.6,180.6,0.0,0.0,0.6,tres_bonne,tres_bonne,tres_bonne,0.29,FAUX,34.53095264748685,1.0,2.0,1750.8,117.4,0.43,0.43,180.6,Electricite,141.1,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2293.2,20.9,1400.0,1624.0,226.6,480.0,676.8,0.0,0.0,106.6,5274.4,48.0,3220.0,3735.2,521.2,1556.6,1104.0,0.0,0.0,245.3,169.4,1.5,110.6,128.3,15.6,44.0,31.2,0.0,0.0,6.8,393.0,135.0,27.6,Electricite,644.0,393.0,455.9,64.0,190.4,135.0,0.0,0.0,30.0,tres_bonne,tres_bonne,tres_bonne,0.34,FAUX,1.0,1.0,1.0,109.9,109.9,0.78,0.78,74.2,Electricite,219.6,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,2088.1,39.7,1750.7,2030.9,31.1,154.5,217.8,0.0,0.0,12.8,2326.0,44.2,1750.7,2030.9,71.5,217.8,154.5,0.0,0.0,29.5,444.7,8.5,397.4,461.0,2.1,49.4,35.1,0.0,0.0,0.8,194.7,17.2,0.0,Gaz_naturel,264.9,194.7,225.9,107.2,24.2,17.2,0.0,0.0,44.2,insuffisante,tres_bonne,moyenne,0.9,FAUX,61.0,1.0,1.0,3972.0,52.6,0.81,0.81,0.0,Electricite,3.0,bonne
RE2020,1_1,dpe_maison_individuelle,B,A,maison,2.5,5780.7,58.0,4700.5,5452.6,178.1,819.0,1154.8,0.0,0.0,83.1,7524.4,76.0,5040.0,5040.0,409.5,1883.8,1883.8,0.0,0.0,191.1,224.7,2.0,153.8,153.8,12.3,53.2,53.2,0.0,0.0,5.3,341.7,237.6,224.7,Electricite,655.0,341.7,341.7,51.6,237.6,237.6,0.0,0.0,24.1,tres_bonne,tres_bonne,tres_bonne,0.32,FAUX,34.53095264748685,1.0,1.0,1750.8,98.5,0.48,0.48,237.6,Electricite,224.7,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.6,2331.2,67.6,851.8,988.1,63.2,1413.2,1992.6,0.0,0.0,3.0,2422.9,70.2,854.0,990.6,145.4,1416.6,1997.4,0.0,0.0,6.9,517.7,15.0,193.1,224.0,4.0,320.4,451.7,0.0,0.0,0.2,8955.7,10922.9,40575.8,Gaz_naturel,299.5,105.4,122.3,18.3,246.6,174.9,0.0,0.0,0.9,moyenne,insuffisante,bonne,0.68,VRAI,68.0,1.0,1.0,1750.8,34.5,0.88,0.88,52.3,Electricite,796.7,tres_bonne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,4010.0,77.2,2441.5,2832.2,31.4,1422.1,2005.1,0.0,0.0,1.8,4467.5,86.0,2708.7,3142.0,72.2,2005.1,1422.1,0.0,0.0,4.2,856.5,16.5,523.8,607.6,2.2,455.2,322.8,0.0,0.0,0.1,248.7,158.1,0.0,Gaz_naturel,508.9,308.3,357.6,108.2,223.0,158.1,0.0,0.0,6.4,tres_bonne,tres_bonne,tres_bonne,0.38,FAUX,4.0,1.0,1.0,254.4,51.9,0.5,0.5,0.0,Electricite,2.3,tres_bonne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,4131.5,63.6,1979.1,2295.8,36.2,1828.2,2577.8,0.0,0.0,43.4,4553.0,70.1,1979.1,2295.8,83.2,2577.8,1828.2,0.0,0.0,99.8,885.6,13.6,449.3,521.1,2.5,585.2,415.0,0.0,0.0,2.8,220.1,203.3,0.0,Gaz_naturel,517.5,220.1,255.3,124.7,286.7,203.3,0.0,0.0,149.6,moyenne,tres_bonne,moyenne,0.81,FAUX,15.0,1.0,1.0,793.7,64.9,0.64,0.64,0.0,Electricite,5.3,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,2647.5,79.2,1461.8,1695.7,25.1,1068.0,1505.8,0.0,0.0,1.5,2800.6,83.8,1461.8,1695.7,57.8,1505.8,1068.0,0.0,0.0,3.4,582.1,17.4,331.8,384.9,1.7,341.8,242.4,0.0,0.0,0.1,97.3,71.1,0.0,Gaz_naturel,211.2,97.3,112.8,69.0,100.2,71.1,0.0,0.0,4.1,moyenne,tres_bonne,bonne,0.73,FAUX,57.0,1.0,1.0,3123.8,33.4,0.78,0.78,0.0,Electricite,1.8,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,3207.9,48.9,1222.1,1417.6,45.4,1798.8,2536.3,0.0,0.0,4.7,3451.1,52.6,1222.1,1417.6,104.5,2536.3,1798.8,0.0,0.0,10.7,698.3,10.6,277.4,321.8,3.1,575.7,408.3,0.0,0.0,0.3,81.3,119.7,0.0,Gaz_naturel,260.3,81.3,94.3,124.7,168.7,119.7,0.0,0.0,20.8,bonne,tres_bonne,tres_bonne,0.59,FAUX,83.0,1.0,1.0,4758.2,65.7,0.83,0.83,0.0,Electricite,3.4,bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2638.0,21.3,1680.0,1948.8,219.8,644.0,908.0,0.0,0.0,15.7,6067.4,48.9,3864.0,4482.2,505.5,2088.5,1481.2,0.0,0.0,36.1,195.8,1.6,132.7,154.0,15.2,59.0,41.9,0.0,0.0,1.0,454.0,174.0,21.2,Electricite,712.0,454.0,526.6,59.0,245.3,174.0,0.0,0.0,4.0,tres_bonne,tres_bonne,bonne,0.33,FAUX,1.0,1.0,1.0,124.1,124.1,0.79,0.79,74.2,Electricite,219.6,tres_bonne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3237.5,74.6,1795.0,2082.3,25.5,1310.8,1848.2,0.0,0.0,3.6,3408.6,78.5,1795.0,2082.3,58.6,1848.2,1310.8,0.0,0.0,8.4,713.9,16.4,407.5,472.7,1.8,419.5,297.5,0.0,0.0,0.2,199.6,145.8,0.0,Gaz_naturel,383.6,199.6,231.6,87.8,205.5,145.8,0.0,0.0,12.5,moyenne,tres_bonne,moyenne,0.71,FAUX,26.0,1.0,1.0,1354.2,43.4,0.83,0.83,0.0,Electricite,2.0,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,5226.4,63.9,3249.2,3769.1,60.0,1748.8,2465.8,0.0,0.0,3.7,5523.4,67.5,3249.2,3769.1,137.9,2465.8,1748.8,0.0,0.0,8.6,1150.0,14.1,737.6,855.6,4.1,559.7,397.0,0.0,0.0,0.2,468.6,252.2,0.0,Gaz_naturel,803.2,468.6,543.5,166.1,355.6,252.2,0.0,0.0,10.4,moyenne,tres_bonne,bonne,0.76,FAUX,115.0,1.0,1.0,6345.2,81.8,0.65,0.65,0.0,Electricite,4.4,bonne
RT2012,1_1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,B,B,maison,2.5,6781.9,46.5,5575.0,6467.0,255.9,823.0,1160.4,0.0,0.0,18.3,8374.2,57.5,5598.4,6494.1,588.6,2669.0,1892.9,0.0,0.0,42.0,1342.2,9.2,1262.9,1464.9,17.7,75.4,53.5,0.0,0.0,1.2,593.0,0.0,0.0,Gaz_naturel,915.0,598.0,693.7,67.0,304.6,216.0,0.0,0.0,5.0,tres_bonne,tres_bonne,tres_bonne,0.36,FAUX,1.0,1.0,1.0,145.8,145.8,0.8,0.8,216.0,Electricite,25.8,tres_bonne
RE2020,1,dpe_appartement_individuel,C,B,appartement,2.5,3392.5,66.0,476.6,552.8,1501.1,1085.0,1529.8,0.0,0.0,329.9,5772.8,113.0,476.6,476.6,3452.5,1085.0,1085.0,0.0,0.0,758.7,479.2,9.0,108.2,108.2,103.6,246.3,246.3,0.0,0.0,21.1,68.7,156.5,479.2,Electricite,768.8,68.7,68.7,445.7,156.5,156.5,0.0,0.0,97.9,tres_bonne,tres_bonne,tres_bonne,0.16,FAUX,1.0,1.0,1.0,1750.8,50.7,0.44,0.44,156.5,Electricite,479.2,tres_bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,2709.8,81.0,1319.1,1530.1,63.4,1287.4,1815.2,3.3,3.9,36.7,3101.5,93.0,1396.4,1396.4,145.7,1467.3,1467.3,7.7,7.7,84.4,567.4,17.0,290.6,290.6,4.4,269.8,269.8,0.2,0.2,2.3,203.3,216.1,567.4,Electricite,457.1,203.3,203.3,23.1,216.1,216.1,1.2,1.2,13.4,moyenne,tres_bonne,tres_bonne,0.72,VRAI,88.0,1.0,1.0,5076.1,33.3,0.62,0.62,216.1,Gaz_naturel,567.4,bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,A,A,appartement,2.5,1082.1,16.0,454.4,527.1,140.4,487.3,687.0,0.0,0.0,0.0,2488.9,38.0,1045.2,1045.2,323.0,1120.7,1120.7,0.0,0.0,1.0,77.3,1.0,35.9,35.9,9.7,31.7,31.7,0.0,0.0,0.0,131.8,141.3,77.3,Electricite,313.9,131.8,131.8,40.7,141.3,141.3,0.0,0.0,0.0,tres_bonne,tres_bonne,tres_bonne,0.28,VRAI,6.0,1.0,1.0,415.5,65.1,0.5,0.5,74.2,Electricite,219.6,moyenne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,6441.1,55.5,4077.8,4730.2,67.8,1910.6,2693.9,0.0,0.0,33.9,7029.6,60.6,4077.8,4730.2,155.9,2693.9,1910.6,0.0,0.0,77.9,1389.5,12.0,925.6,1073.8,4.7,611.5,433.7,0.0,0.0,2.2,453.5,212.5,0.0,Gaz_naturel,797.3,453.5,526.0,233.7,299.6,212.5,0.0,0.0,116.8,bonne,tres_bonne,tres_bonne,0.46,FAUX,18.0,1.0,1.0,1342.5,116.0,0.82,0.82,0.0,Electricite,6.8,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,2079.7,76.7,1244.9,1444.1,54.4,754.9,1064.5,0.0,0.0,10.9,2183.5,80.6,1244.9,1444.1,125.2,1064.5,754.9,0.0,0.0,25.0,459.4,17.0,282.6,327.8,3.8,241.6,171.4,0.0,0.0,0.7,179.5,108.9,0.0,Gaz_naturel,1039.0,179.5,208.3,511.7,153.5,108.9,0.0,0.0,102.3,insuffisante,tres_bonne,bonne,0.91,FAUX,36.0,1.0,1.0,1920.8,27.1,0.53,0.53,0.0,Electricite,4.5,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,2416.0,47.0,1572.7,1824.4,93.7,716.1,1009.7,0.0,0.0,6.7,3051.1,59.4,1572.7,1824.4,215.5,1672.1,1185.9,0.0,0.0,15.4,469.6,9.1,357.0,414.1,6.5,146.7,104.0,0.0,0.0,0.4,103.8,23.4,0.0,Gaz_naturel,2426.6,103.8,120.4,1720.7,118.7,84.2,0.0,0.0,26.2,moyenne,tres_bonne,bonne,0.75,FAUX,111.0,1.0,1.0,7101.0,51.4,0.97,0.97,60.8,Electricite,6.9,tres_bonne
